member,feature_index,feature_name,modality
3,297,"AGE_[88.4, 90.4)",Risk
3,298,PTMARRY_Never married,Risk
3,299,"PTEDUCAT_[4, 6)",Risk
3,300,"AGE_[84.4, 86.4)",Risk
3,301,"AGE_[58.4, 60.4)",Risk
3,303,"AGE_[54.4, 56.4)",Risk
3,305,PTMARRY_Unknown,Risk
3,306,"PTEDUCAT_[16, 18)",Risk
3,307,PTMARRY_Divorced,Risk
3,308,"AGE_[60.4, 62.4)",Risk
3,309,"AGE_[78.4, 80.4)",Risk
3,311,"AGE_[76.4, 78.4)",Risk
3,312,"AGE_[86.4, 88.4)",Risk
3,313,PTGENDER,Risk
3,315,APOE4_0.0,Risk
3,316,"PTEDUCAT_[10, 12)",Risk
3,317,PTMARRY_Married,Risk
3,318,"AGE_[90.4, 92.4)",Risk
3,321,"AGE_[68.4, 70.4)",Risk
3,322,"AGE_[66.4, 68.4)",Risk
3,323,APOE4_1.0,Risk
3,324,PTMARRY_Widowed,Risk
3,325,"PTEDUCAT_[12, 14)",Risk
3,326,"PTEDUCAT_[6, 8)",Risk
3,327,RAVLT_immediate,Cognitive
3,328,RAVLT_learning,Cognitive
3,332,RAVLT_perc_forgetting,Cognitive
3,335,EcogPtMem,Cognitive
3,336,EcogSPVisspat,Cognitive
3,337,RAVLT_forgetting,Cognitive
3,338,EcogPtLang,Cognitive
3,341,CDRSB,Cognitive
3,342,EcogSPOrgan,Cognitive
3,343,EcogSPPlan,Cognitive
3,344,MMSE,Cognitive
3,345,EcogSPMem,Cognitive
3,347,EcogPtDivatt,Cognitive
3,351,MidTemp,ROI
3,352,AV45,ROI
3,353,ICV,ROI
3,354,Fusiform,ROI
3,355,Hippocampus,ROI
3,359,Entorhinal,ROI
