member,feature_index,feature_name,modality
6,106,ST46CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,107,ST55SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,108,ST119CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,111,ST31SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,112,ST52SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,113,ST46TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,114,ST30SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,116,ST94CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,117,ST49TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,121,ST117CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,125,ST60TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,127,ST102TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,128,ST121SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,131,ST56SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,132,ST103CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,134,ST104TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
6,138,CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,139,RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
6,140,RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
6,141,CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,PET
6,142,CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16,PET
6,145,CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,PET
6,149,CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,150,SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16,PET
6,151,CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,152,RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,PET
6,154,CSF_UCBERKELEYAV45_10_17_16,PET
6,155,CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
6,157,RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
6,158,CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
6,160,LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16,PET
6,162,CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
6,164,LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
6,167,CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
6,168,LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
6,173,CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
6,174,RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
6,177,CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
6,178,RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,PET
6,181,RIGHT_VESSEL_UCBERKELEYAV45_10_17_16,PET
6,184,CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,185,NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,PET
6,186,RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
6,187,LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
6,188,CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
6,189,CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
6,190,LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,PET
6,191,CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,PET
6,192,CC_ANTERIOR_UCBERKELEYAV45_10_17_16,PET
6,193,CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,PET
6,197,ERODED_SUBCORTICALWM_UCBERKELEYAV45_10_17_16,PET
6,198,WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16,PET
6,199,CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,PET
6,201,NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,PET
6,204,CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
6,208,LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16,PET
6,209,LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
6,210,CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,213,LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,PET
6,218,CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
6,219,CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,PET
6,224,CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
6,225,FRONTAL_UCBERKELEYAV45_10_17_16,PET
6,226,CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,PET
6,227,LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,PET
6,228,CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
6,229,CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,PET
6,230,CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,231,CC_CENTRAL_UCBERKELEYAV45_10_17_16,PET
6,232,RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
6,233,LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
6,235,CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
6,237,CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,PET
6,238,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,PET
6,240,CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,241,PARIETAL_UCBERKELEYAV45_10_17_16,PET
6,242,CSF_SIZE_UCBERKELEYAV45_10_17_16,PET
6,245,CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,246,CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
6,247,CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
6,249,TEMPORAL_UCBERKELEYAV45_10_17_16,PET
6,250,CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,PET
6,251,CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,PET
6,254,RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
6,255,CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
6,257,CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
6,261,CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
6,262,LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,PET
6,263,CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
6,264,RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
6,265,CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,PET
6,267,LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
6,268,CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,PET
6,274,LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
6,275,CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
6,278,CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,PET
6,283,OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,PET
6,285,CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,PET
6,287,RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,PET
6,288,TAU_UPENNBIOMK9_04_19_17,CSF
6,291,"AGE_[56.4, 58.4)",Risk
6,292,"AGE_[80.4, 82.4)",Risk
6,301,"AGE_[58.4, 60.4)",Risk
6,302,"PTEDUCAT_[14, 16)",Risk
6,303,"AGE_[54.4, 56.4)",Risk
6,304,"PTEDUCAT_[8, 10)",Risk
6,305,PTMARRY_Unknown,Risk
6,306,"PTEDUCAT_[16, 18)",Risk
6,310,"AGE_[74.4, 76.4)",Risk
6,312,"AGE_[86.4, 88.4)",Risk
6,313,PTGENDER,Risk
6,314,"PTEDUCAT_[18, 20)",Risk
6,315,APOE4_0.0,Risk
6,318,"AGE_[90.4, 92.4)",Risk
6,320,"AGE_[64.4, 66.4)",Risk
6,322,"AGE_[66.4, 68.4)",Risk
6,326,"PTEDUCAT_[6, 8)",Risk
6,329,EcogSPLang,Cognitive
6,331,EcogPtOrgan,Cognitive
6,332,RAVLT_perc_forgetting,Cognitive
6,333,FAQ,Cognitive
6,334,MOCA,Cognitive
6,336,EcogSPVisspat,Cognitive
6,339,EcogSPDivatt,Cognitive
6,340,EcogPtPlan,Cognitive
6,343,EcogSPPlan,Cognitive
6,344,MMSE,Cognitive
6,346,EcogPtVisspat,Cognitive
6,348,EcogPtTotal,Cognitive
6,349,EcogSPTotal,Cognitive
6,350,ADAS11,Cognitive
6,352,AV45,ROI
6,356,FDG,ROI
6,357,Ventricles,ROI
6,358,WholeBrain,ROI
