member,feature_index,feature_name,modality
1,299,"PTEDUCAT_[4, 6)",Risk
1,300,"AGE_[84.4, 86.4)",Risk
1,303,"AGE_[54.4, 56.4)",Risk
1,305,PTMARRY_Unknown,Risk
1,306,"PTEDUCAT_[16, 18)",Risk
1,308,"AGE_[60.4, 62.4)",Risk
1,311,"AGE_[76.4, 78.4)",Risk
1,312,"AGE_[86.4, 88.4)",Risk
1,313,PTGENDER,Risk
1,315,APOE4_0.0,Risk
1,316,"PTEDUCAT_[10, 12)",Risk
1,318,"AGE_[90.4, 92.4)",Risk
1,321,"AGE_[68.4, 70.4)",Risk
1,322,"AGE_[66.4, 68.4)",Risk
1,323,APOE4_1.0,Risk
1,325,"PTEDUCAT_[12, 14)",Risk
1,326,"PTEDUCAT_[6, 8)",Risk
1,327,RAVLT_immediate,Cognitive
1,331,EcogPtOrgan,Cognitive
1,332,RAVLT_perc_forgetting,Cognitive
1,333,FAQ,Cognitive
1,335,EcogPtMem,Cognitive
1,336,EcogSPVisspat,Cognitive
1,337,RAVLT_forgetting,Cognitive
1,338,EcogPtLang,Cognitive
1,341,CDRSB,Cognitive
1,342,EcogSPOrgan,Cognitive
1,343,EcogSPPlan,Cognitive
1,344,MMSE,Cognitive
1,351,MidTemp,ROI
1,352,AV45,ROI
1,354,Fusiform,ROI
1,355,Hippocampus,ROI
