member,feature_index,feature_name,modality
5,93,ST57CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,97,ST118TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,99,ST58SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,100,ST115TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,105,ST94TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,106,ST46CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,108,ST119CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,109,ST40CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,110,ST95SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,115,ST46SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,118,ST32CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,119,ST102SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,120,ST118CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,122,ST111SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,123,ST55TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,124,ST113CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,126,ST35CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,129,ST47CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,130,ST111TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,132,ST103CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,133,ST59TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,135,ST14CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,136,ST128SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,137,ST26CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
5,142,CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16,PET
5,143,CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
5,144,CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16,PET
5,146,CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,PET
5,147,CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,148,CTX_RH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,PET
5,150,SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16,PET
5,153,CC_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,PET
5,155,CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
5,156,CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,159,LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,PET
5,160,LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16,PET
5,161,CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,163,RIGHT_AMYGDALA_UCBERKELEYAV45_10_17_16,PET
5,165,CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,166,CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,PET
5,167,CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
5,169,CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,PET
5,170,CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,PET
5,171,CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
5,172,CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,PET
5,175,CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,PET
5,176,CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,PET
5,179,CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,180,RIGHT_PALLIDUM_UCBERKELEYAV45_10_17_16,PET
5,182,CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,PET
5,183,CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
5,191,CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,PET
5,194,CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,PET
5,195,CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,PET
5,196,CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,200,LEFT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16,PET
5,202,LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,PET
5,203,CINGULATE_UCBERKELEYAV45_10_17_16,PET
5,205,CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,PET
5,206,CTX_RH_PERICALCARINE_UCBERKELEYAV45_10_17_16,PET
5,207,CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,PET
5,211,CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,212,CTX_RH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,PET
5,214,CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,215,CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,216,LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
5,217,CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,220,LEFT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,PET
5,221,SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16,PET
5,222,LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
5,223,CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
5,224,CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,225,FRONTAL_UCBERKELEYAV45_10_17_16,PET
5,231,CC_CENTRAL_UCBERKELEYAV45_10_17_16,PET
5,234,CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,PET
5,235,CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,236,CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,PET
5,238,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,PET
5,239,CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16,PET
5,242,CSF_SIZE_UCBERKELEYAV45_10_17_16,PET
5,243,LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,PET
5,244,RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
5,248,CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,PET
5,249,TEMPORAL_UCBERKELEYAV45_10_17_16,PET
5,252,CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,PET
5,253,CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,255,CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
5,256,CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,258,CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,PET
5,259,LEFT_VESSEL_UCBERKELEYAV45_10_17_16,PET
5,260,CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,PET
5,266,CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,269,CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,270,WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,PET
5,271,CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,PET
5,272,CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16,PET
5,273,CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
5,275,CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
5,276,CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,PET
5,277,CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,PET
5,279,RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
5,280,CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,PET
5,281,CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
5,282,LEFT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,PET
5,283,OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,PET
5,284,RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,PET
5,286,LEFT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
5,287,RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,PET
5,289,ABETA_UPENNBIOMK9_04_19_17,CSF
5,290,PTAU_UPENNBIOMK9_04_19_17,CSF
5,291,"AGE_[56.4, 58.4)",Risk
5,293,"AGE_[72.4, 74.4)",Risk
5,294,"AGE_[62.4, 64.4)",Risk
5,295,APOE4_2.0,Risk
5,296,"AGE_[82.4, 84.4)",Risk
5,297,"AGE_[88.4, 90.4)",Risk
5,298,PTMARRY_Never married,Risk
5,299,"PTEDUCAT_[4, 6)",Risk
5,300,"AGE_[84.4, 86.4)",Risk
5,301,"AGE_[58.4, 60.4)",Risk
5,305,PTMARRY_Unknown,Risk
5,307,PTMARRY_Divorced,Risk
5,308,"AGE_[60.4, 62.4)",Risk
5,309,"AGE_[78.4, 80.4)",Risk
5,311,"AGE_[76.4, 78.4)",Risk
5,312,"AGE_[86.4, 88.4)",Risk
5,315,APOE4_0.0,Risk
5,316,"PTEDUCAT_[10, 12)",Risk
5,317,PTMARRY_Married,Risk
5,318,"AGE_[90.4, 92.4)",Risk
5,319,"AGE_[70.4, 72.4)",Risk
5,321,"AGE_[68.4, 70.4)",Risk
5,323,APOE4_1.0,Risk
5,324,PTMARRY_Widowed,Risk
5,325,"PTEDUCAT_[12, 14)",Risk
5,326,"PTEDUCAT_[6, 8)",Risk
5,327,RAVLT_immediate,Cognitive
5,328,RAVLT_learning,Cognitive
5,330,ADAS13,Cognitive
5,332,RAVLT_perc_forgetting,Cognitive
5,335,EcogPtMem,Cognitive
5,337,RAVLT_forgetting,Cognitive
5,338,EcogPtLang,Cognitive
5,341,CDRSB,Cognitive
5,342,EcogSPOrgan,Cognitive
5,343,EcogSPPlan,Cognitive
5,345,EcogSPMem,Cognitive
5,347,EcogPtDivatt,Cognitive
5,351,MidTemp,ROI
5,353,ICV,ROI
5,354,Fusiform,ROI
5,355,Hippocampus,ROI
5,359,Entorhinal,ROI
