epoch,prototype_residual_enabled,lambda_effective,lr,historical_loss,prototype_loss_unweighted,prototype_loss_weighted,total_loss,gamma_CN_gradient,gamma_AD_gradient,residual_sum_max_abs,CN_sMCI_gap_identity_max_abs_error,AD_sMCI_gap_identity_max_abs_error,acc,macro_f1,bacc,macro_auc,weighted_f1,gamma_CN,gamma_AD,prototype_cosine,sum_w_CN,sum_w_AD,mean_w_CN,mean_w_AD
20,False,0.0,0.01,2.332797050476074,0.5906052589416504,0.0,2.332797050476074,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8213840557590557,0.5045915324985092,0.05000000074505806,0.05000000074505806,0.7976504564285278,258.57928466796875,26.42072296142578,0.9072957634925842,0.09270429611206055
21,True,0.05,0.009999830837037664,2.4345948696136475,0.5914673209190369,0.029573366045951843,2.4641683101654053,0.00018900653230957687,0.00015769663150422275,3.725290298461914e-09,1.6205012798309326e-07,4.4330954551696777e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8416386853886854,0.5045915324985092,0.05045180022716522,0.05045180022716522,0.6248172521591187,252.0887908935547,32.91120910644531,0.8845220804214478,0.11547792702913284
22,True,0.05,0.009999323359712722,2.4221198558807373,0.584351122379303,0.02921755611896515,2.4513373374938965,0.00013908621622249484,0.0002590524672996253,3.725290298461914e-09,1.6187550500035286e-07,4.731118679046631e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8609598658242525,0.5045915324985092,0.05090722441673279,0.05090766027569771,0.7362089157104492,257.5616455078125,27.4383544921875,0.9037250876426697,0.09627492725849152
23,True,0.05,0.009998477602710573,2.5062365531921387,0.5739911794662476,0.028699560090899467,2.5349361896514893,0.00018093723338097334,0.00029310284298844635,3.725290298461914e-09,1.5384284779429436e-07,5.178153514862061e-07,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.8485286551324287,0.48955938697318013,0.05136594548821449,0.05136682838201523,0.7596431970596313,256.9353942871094,28.064603805541992,0.9015277028083801,0.09847229719161987
24,True,0.05,0.009997293623837585,2.4424729347229004,0.573006808757782,0.02865034155547619,2.471123218536377,0.0005920197581872344,0.0003575780719984323,3.725290298461914e-09,1.41095370054245e-07,3.688037395477295e-07,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.8555398730811467,0.48955938697318013,0.05182841047644615,0.05182944983243942,0.7423615455627441,254.15553283691406,30.844478607177734,0.8917738199234009,0.1082262396812439
25,True,0.05,0.00999577150401714,2.3093433380126953,0.5733641386032104,0.028668208047747612,2.3380115032196045,0.0005341431242413819,0.0002824679249897599,3.725290298461914e-09,1.4016404747962952e-07,4.991888999938965e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8686306596094332,0.5045915324985092,0.05229531228542328,0.052295953035354614,0.6944255828857422,248.2292938232422,36.77070617675781,0.8709800243377686,0.12902002036571503
26,True,0.05,0.009993911347284109,2.2651267051696777,0.5773611664772034,0.0288680586963892,2.293994665145874,0.00037723054992966354,0.00032710787490941584,3.725290298461914e-09,1.555308699607849e-07,3.501772880554199e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8673115079365079,0.5045915324985092,0.052765797823667526,0.05276619270443916,0.7229665517807007,243.750244140625,41.2497444152832,0.8552640080451965,0.14473594725131989
27,True,0.05,0.009991713280777732,2.2158570289611816,0.5356405973434448,0.02678203023970127,2.2426390647888184,0.0005128001212142408,0.0010165264829993248,3.725290298461914e-09,1.6350531950592995e-07,4.023313522338867e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8594862891737892,0.5045915324985092,0.053240079432725906,0.053241629153490067,0.8226490616798401,246.15859985351562,38.84138870239258,0.8637143969535828,0.13628557324409485
28,True,0.05,0.009989177454732934,2.2118184566497803,0.5309716463088989,0.026548583060503006,2.2383670806884766,0.000515265273861587,0.001150800264440477,3.725290298461914e-09,1.341104507446289e-07,3.986060619354248e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8595212657712658,0.5045915324985092,0.05371888726949692,0.0537235364317894,0.8401511311531067,250.33950805664062,34.66049575805664,0.8783842325210571,0.12161577492952347
29,True,0.05,0.00998630404247006,2.2614030838012695,0.5034690499305725,0.025173453614115715,2.286576509475708,0.0006026069750078022,0.0010593922343105078,3.725290298461914e-09,2.5890767574310303e-07,3.7997961044311523e-07,0.65,0.6905822398780145,0.6731150793650794,0.8622653388278388,0.6388347177079571,0.054201044142246246,0.054208990186452866,0.8272194862365723,253.24813842773438,31.75186538696289,0.8885899782180786,0.11141005903482437
30,True,0.05,0.009983093240383016,2.266023635864258,0.5030450224876404,0.02515225112438202,2.2911758422851562,0.00048733095172792673,0.0009302344406023622,3.725290298461914e-09,1.4901161193847656e-07,6.370246410369873e-07,0.7333333333333333,0.7772263578715192,0.7633928571428571,0.8687646265771266,0.7367245657568238,0.054686289280653,0.05469778552651405,0.805344820022583,253.37767028808594,31.622325897216797,0.889044463634491,0.11095552891492844
31,True,0.05,0.009979545267925863,2.1627235412597656,0.4889034032821655,0.024445170536637306,2.187168598175049,0.0006627040565945208,0.00067761295940727,7.450580596923828e-09,2.7008354663848877e-07,4.3213367462158203e-07,0.6333333333333333,0.5827095609704306,0.6245039682539683,0.8696835571835572,0.531777883951797,0.05517832934856415,0.05519244447350502,0.9169955253601074,257.3740539550781,27.625961303710938,0.903066873550415,0.09693320095539093
32,True,0.05,0.009975660367597807,2.2014362812042236,0.47242671251296997,0.0236213356256485,2.225057601928711,0.00094957574037835,0.000990864122286439,7.450580596923828e-09,1.7136335372924805e-07,4.172325134277344e-07,0.6333333333333333,0.5827095609704306,0.6245039682539683,0.8781129171754172,0.531777883951797,0.05567483231425285,0.055690836161375046,0.8690535426139832,247.5224151611328,37.47759246826172,0.8684996962547302,0.13150033354759216
33,True,0.05,0.009971438804926623,2.1461572647094727,0.47695738077163696,0.02384786866605282,2.1700050830841064,0.0013331245863810182,0.0011290722759440541,7.450580596923828e-09,2.8312206268310547e-07,5.960464477539062e-07,0.75,0.793306342780027,0.7901785714285715,0.8875661375661377,0.7526747638326585,0.05617903172969818,0.056195277720689774,0.7813067436218262,239.83921813964844,45.16077423095703,0.8415411114692688,0.1584588587284088
34,True,0.05,0.00996688086845051,2.123363494873047,0.45936858654022217,0.022968430072069168,2.146332025527954,0.001085746451281011,0.0008687334484420717,7.450580596923828e-09,2.421438694000244e-07,4.0605664253234863e-07,0.7166666666666667,0.7463584303778008,0.7266865079365079,0.8879508801383801,0.7197403820285176,0.056689295917749405,0.056704193353652954,0.8230289220809937,229.9996337890625,55.00038146972656,0.8070162534713745,0.19298379123210907
35,True,0.05,0.009961986869698373,2.119138240814209,0.44056734442710876,0.022028367966413498,2.1411666870117188,0.0017075251089408994,0.0012738748919218779,7.450580596923828e-09,2.4959444999694824e-07,4.1350722312927246e-07,0.7666666666666667,0.7857346357346358,0.7624007936507936,0.9052584764554105,0.7573219373219373,0.057208701968193054,0.05722004175186157,0.8247404098510742,199.1734619140625,85.8265380859375,0.6988542675971985,0.3011457622051239
36,True,0.05,0.009956757143168527,2.085742235183716,0.4331671893596649,0.021658359095454216,2.10740065574646,0.0020484477281570435,0.0019269073382019997,7.450580596923828e-09,2.5331974029541016e-07,4.3585896492004395e-07,0.5666666666666667,0.6168831168831169,0.6547619047619048,0.8948126526251526,0.5231240981240981,0.05774098262190819,0.057748742401599884,0.9880300164222717,268.0607604980469,16.939239501953125,0.9405640959739685,0.05943593010306358
37,True,0.05,0.009951192046305833,2.206533432006836,0.40309247374534607,0.020154623314738274,2.2266881465911865,0.0010677521349862218,8.18292101030238e-05,7.450580596923828e-09,2.551823854446411e-07,4.246830940246582e-07,0.5833333333333334,0.66194667687205,0.7395833333333334,0.9275507478632479,0.527522643194285,0.058274682611227036,0.058273233473300934,0.03179977834224701,233.5305938720703,51.46940612792969,0.8194056153297424,0.18059441447257996
38,True,0.05,0.009945291959477269,2.240497589111328,0.5745964050292969,0.028729820623993874,2.2692275047302246,0.00046707462752237916,0.0006471889792010188,3.725290298461914e-09,2.2910535335540771e-07,4.544854164123535e-07,0.5833333333333334,0.6498948206265279,0.7023809523809524,0.915645985958486,0.5385496617203934,0.05880622938275337,0.05878894776105881,0.49469804763793945,248.18406677246094,36.815940856933594,0.8708212971687317,0.1291787475347519
39,True,0.05,0.009939057285945933,2.0926499366760254,0.5271954536437988,0.02635977230966091,2.1190097332000732,0.0007052193977870047,0.000809389166533947,7.450580596923828e-09,3.1478703022003174e-07,5.923211574554443e-07,0.5833333333333334,0.4117032392894462,0.47371031746031744,0.8509547591210328,0.5322884012539185,0.059348396956920624,0.059273675084114075,0.8737910985946655,165.2540283203125,119.74598693847656,0.5798386931419373,0.4201613664627075
40,True,0.05,0.009932488451843476,2.555433750152588,0.6284928321838379,0.031424641609191895,2.5868582725524902,0.0012667725095525384,0.0016250729095190763,3.725290298461914e-09,2.5704503059387207e-07,6.705522537231445e-07,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.8755637651569255,0.3710144927536232,0.0598941370844841,0.059772927314043045,0.722341775894165,134.24887084960938,150.75112915039062,0.4710486829280853,0.5289513468742371
41,True,0.05,0.009925585906140986,2.4421205520629883,0.6401832103729248,0.03200916200876236,2.4741296768188477,0.0014139015693217516,0.0008655615383759141,3.725290298461914e-09,3.0174851417541504e-07,5.289912223815918e-07,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.9106311937974674,0.3710144927536232,0.06044558808207512,0.06028019264340401,0.6319620609283447,102.46205139160156,182.53794860839844,0.3595159649848938,0.6404840350151062
42,True,0.05,0.009918350120618293,2.0968520641326904,0.6234480142593384,0.03117240034043789,2.1280245780944824,0.0019976329058408737,0.0008079190156422555,3.725290298461914e-09,3.948807716369629e-07,3.8370490074157715e-07,0.7666666666666667,0.8238366571699904,0.8487103174603176,0.9305046805046805,0.7656695156695157,0.06101573258638382,0.06080049276351929,0.03386488929390907,144.27862548828125,140.72137451171875,0.5062407851219177,0.4937592148780823
43,True,0.05,0.009910781589831726,1.9706895351409912,0.6244573593139648,0.031222868710756302,2.0019123554229736,0.0005307176033966243,0.001106443116441369,3.725290298461914e-09,2.8312206268310547e-07,4.544854164123535e-07,0.6333333333333333,0.6920634920634922,0.7708333333333334,0.9485844017094017,0.5961904761904762,0.06158517301082611,0.06133715808391571,-0.1295447200536728,186.75216674804688,98.2478256225586,0.6552707552909851,0.3447292149066925
44,True,0.05,0.009902880831080306,1.9579689502716064,0.5982401371002197,0.029912007972598076,1.9878809452056885,0.0006903348257765174,0.0012079104781150818,3.725290298461914e-09,3.688037395477295e-07,3.688037395477295e-07,0.7833333333333333,0.8362448009506833,0.8536706349206349,0.905098951973952,0.7847237076648842,0.06215747818350792,0.061890438199043274,0.25579553842544556,158.18356323242188,126.81643676757812,0.5550300478935242,0.44496995210647583
45,True,0.05,0.009894648384370404,1.922321081161499,0.5355428457260132,0.02677714265882969,1.9490982294082642,0.0005329158157110214,0.003192973555997014,7.450580596923828e-09,5.178153514862061e-07,3.203749656677246e-07,0.4666666666666667,0.5225225225225225,0.6666666666666666,0.8669076872201873,0.3153153153153153,0.06272631883621216,0.06246776133775711,0.29069676995277405,248.16305541992188,36.83694839477539,0.8707475662231445,0.12925244867801666
46,True,0.05,0.009886084812378817,1.972167730331421,0.5750263333320618,0.028751317411661148,2.0009191036224365,0.00017278197628911585,0.0017039455706253648,3.725290298461914e-09,3.5460107028484344e-07,3.5390257835388184e-07,0.4666666666666667,0.5225225225225225,0.6666666666666666,0.880252849002849,0.3153153153153153,0.06328915059566498,0.06306372582912445,0.6253435611724854,257.127685546875,27.87230682373047,0.9022024273872375,0.09779757261276245
47,True,0.05,0.009877190700414313,1.9445228576660156,0.5605011582374573,0.028025059029459953,1.9725478887557983,0.0004506815457716584,0.0020611081272363663,3.725290298461914e-09,6.131595000624657e-07,3.0919909477233887e-07,0.48333333333333334,0.5453161754531618,0.6770833333333334,0.8885995370370371,0.35035976200359753,0.06385299563407898,0.0636797845363617,0.15705448389053345,242.9859161376953,42.014076232910156,0.8525821566581726,0.147417813539505
48,True,0.05,0.00986796665637763,1.9289804697036743,0.5805628299713135,0.029028141871094704,1.9580086469650269,0.00037954215076752007,0.0015109021915122867,3.725290298461914e-09,3.075692802667618e-07,3.3527612686157227e-07,0.6333333333333333,0.5571428571428572,0.65625,0.8835311100936102,0.5025396825396825,0.06441225111484528,0.0642956793308258,-0.05172618106007576,220.06300354003906,64.93699645996094,0.7721509337425232,0.2278491109609604
49,True,0.05,0.009858413310719925,1.9056718349456787,0.6027054190635681,0.030135272070765495,1.9358071088790894,0.0005917224916629493,0.0013327591586858034,3.725290298461914e-09,2.5331974029541016e-07,3.129243850708008e-07,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8600186773830641,0.4876255020080321,0.06497149914503098,0.06491231918334961,-0.0025345198810100555,207.0123748779297,77.98762512207031,0.7263592481613159,0.27364078164100647
50,True,0.05,0.009848531316399685,1.8458030223846436,0.6037039756774902,0.030185198411345482,1.875988245010376,0.0003100880712736398,0.0013367150677368045,3.725290298461914e-09,2.8777867555618286e-07,3.2782554626464844e-07,0.6333333333333333,0.5571428571428572,0.65625,0.8606577952096819,0.5025396825396825,0.06553157418966293,0.06554367393255234,0.5371297001838684,194.6083221435547,90.39167785644531,0.6828362345695496,0.3171637952327728
51,True,0.05,0.009838321348838096,1.8570318222045898,0.5208836793899536,0.02604418434202671,1.8830759525299072,0.0019881539046764374,0.0031341994181275368,7.450580596923828e-09,2.942979335784912e-07,3.203749656677246e-07,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8690998739642608,0.48901960784313725,0.06610322743654251,0.06618354469537735,0.28344810009002686,230.06907653808594,54.93092346191406,0.8072599172592163,0.1927400827407837
52,True,0.05,0.009827784105872876,1.78282630443573,0.5868122577667236,0.02934061363339424,1.8121669292449951,0.0003616704198066145,0.0019868859089910984,3.725290298461914e-09,3.110617399215698e-07,3.203749656677246e-07,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.8851096165365032,0.48955938697318013,0.06667087227106094,0.06682989001274109,0.4158667325973511,242.41964721679688,42.580360412597656,0.8505952954292297,0.14940477907657623
53,True,0.05,0.009816920307710586,1.7431209087371826,0.572519063949585,0.028625953942537308,1.7717468738555908,0.0003762381093110889,0.0022594043985009193,3.725290298461914e-09,2.952292561531067e-07,3.0547380447387695e-07,0.65,0.5843137254901961,0.6666666666666666,0.9345619658119658,0.518235294117647,0.0672355517745018,0.06748587638139725,0.2411857545375824,237.16334533691406,47.83665084838867,0.8321521282196045,0.1678479015827179
54,True,0.05,0.0098057306968774,1.6594622135162354,0.5677132606506348,0.028385663405060768,1.6878478527069092,0.00030465793679468334,0.0017000155057758093,3.725290298461914e-09,2.2974563762545586e-07,3.427267074584961e-07,0.65,0.5843137254901961,0.6666666666666666,0.9240276505901507,0.518235294117647,0.06779613345861435,0.06814289838075638,0.08684343099594116,227.04953002929688,57.950469970703125,0.7966650128364563,0.2033349871635437
55,True,0.05,0.009794216038168352,1.717524528503418,0.5993760824203491,0.029968803748488426,1.7474933862686157,0.00020771044364664704,0.0011220338055863976,3.725290298461914e-09,3.3574178814888e-07,3.650784492492676e-07,0.7333333333333333,0.7969348659003831,0.8333333333333334,0.9205395299145299,0.7256704980842912,0.0683496743440628,0.06878601759672165,-0.00031328946352005005,222.2690887451172,62.730899810791016,0.7798915505409241,0.22010841965675354
56,True,0.05,0.009782377118595071,1.6066319942474365,0.5764004588127136,0.02882002294063568,1.6354520320892334,0.0004092371091246605,0.0008547329343855381,5.587935447692871e-09,3.03611159324646e-07,3.725290298461914e-07,0.55,0.6263219741480611,0.71875,0.9268067002442003,0.4738542890716804,0.06890089809894562,0.06941857933998108,0.0007456764578819275,221.42623901367188,63.573753356933594,0.7769342064857483,0.2230658084154129
57,True,0.05,0.009770214747331984,1.551108717918396,0.5605820417404175,0.028029102832078934,1.5791378021240234,0.0005533645744435489,0.0007406458607874811,5.587935447692871e-09,2.9336661100387573e-07,3.501772880554199e-07,0.55,0.6263219741480611,0.71875,0.9252136752136751,0.4738542890716804,0.06945370882749557,0.07004214078187943,0.04832737147808075,219.388671875,65.61131286621094,0.7697848081588745,0.2302151322364807
58,True,0.05,0.009757729755661011,1.5580227375030518,0.5170912146568298,0.02585456147789955,1.5838773250579834,0.0007801397005096078,0.0010815784335136414,7.450580596923828e-09,3.6694109439849854e-07,3.8743019104003906e-07,0.6,0.6787878787878787,0.75,0.9256206756206756,0.5527272727272727,0.07001244276762009,0.07066318392753601,0.21647310256958008,216.51806640625,68.48191833496094,0.7597125172615051,0.2402874380350113
59,True,0.05,0.009744922996914747,1.4328285455703735,0.4812779128551483,0.024063896387815475,1.456892490386963,0.0007784001063555479,0.0013381787575781345,7.450580596923828e-09,2.998858690261841e-07,4.246830940246582e-07,0.6833333333333333,0.7223746902992186,0.7113095238095237,0.9031466218966219,0.684048980369735,0.07058069109916687,0.07129139453172684,0.34699028730392456,183.76022338867188,101.23978424072266,0.6447727084159851,0.3552273213863373
60,True,0.05,0.00973179534641814,1.2938960790634155,0.4819507896900177,0.024097539484500885,1.3179936408996582,0.0019869881216436625,0.0018259052885696292,7.450580596923828e-09,3.0919909477233887e-07,4.470348358154297e-07,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.7836101104084595,0.5045915324985092,0.07119782269001007,0.07194960862398148,0.954619824886322,265.41668701171875,19.583309173583984,0.931286633014679,0.06871336698532104
61,True,0.05,0.009718347701428667,1.7287920713424683,0.45809367299079895,0.022904684767127037,1.7516967058181763,0.0016269678017124534,0.006946137640625238,7.450580596923828e-09,3.2092793844640255e-07,4.023313522338867e-07,0.7666666666666667,0.8027938608583769,0.7896825396825397,0.9133661477411478,0.7694844223876482,0.07182110846042633,0.07264772802591324,0.6549137234687805,202.94039916992188,82.05961608886719,0.7120715975761414,0.2879284918308258
62,True,0.05,0.009704580981074998,1.2217187881469727,0.36076363921165466,0.018038181588053703,1.2397569417953491,0.0029381285421550274,0.0024470211938023567,7.450580596923828e-09,3.7997961044311523e-07,3.948807716369629e-07,0.6166666666666667,0.610901467505241,0.6006944444444444,0.9051148504273504,0.6052201257861635,0.07249733805656433,0.07337331026792526,0.5681830644607544,187.73159790039062,97.26838684082031,0.6587073802947998,0.3412925899028778
63,True,0.05,0.009690496126294182,1.1972893476486206,0.4454691410064697,0.022273456677794456,1.2195627689361572,0.0026562500279396772,0.0015759331872686744,7.450580596923828e-09,2.8312206268310547e-07,4.917383193969727e-07,0.7,0.7533137766188615,0.7752976190476191,0.9436209045584046,0.6901781833985223,0.07320333272218704,0.0740991085767746,0.69451904296875,232.30447387695312,52.69552230834961,0.8151034116744995,0.1848965734243393
64,True,0.05,0.009676094099767331,1.2100017070770264,0.3873201012611389,0.019366005435585976,1.229367733001709,0.002913061296567321,0.0007592625916004181,7.450580596923828e-09,2.60770320892334e-07,4.6938657760620117e-07,0.7333333333333333,0.7799730094466937,0.7961309523809524,0.9485826018844886,0.7282537112010795,0.07391524314880371,0.07480199635028839,0.7758674621582031,251.45132446289062,33.548675537109375,0.8822853565216064,0.11771465092897415
65,True,0.05,0.009661375885853831,1.2233859300613403,0.37829989194869995,0.018914995715022087,1.2423008680343628,0.0030428979080170393,0.0002758304472081363,7.450580596923828e-09,3.3527612686157227e-07,4.76837158203125e-07,0.7333333333333333,0.6540305010893247,0.6418650793650794,0.9242788461538463,0.7174727668845315,0.07465939968824387,0.07548191398382187,0.8780443072319031,214.1505126953125,70.8495101928711,0.7514052987098694,0.24859477579593658
66,True,0.05,0.00964634249052405,1.1461479663848877,0.3529423475265503,0.017647117376327515,1.1637951135635376,0.005089704412966967,0.00016029714606702328,7.450580596923828e-09,2.4586915969848633e-07,4.470348358154297e-07,0.8833333333333333,0.8689681672936133,0.8363095238095237,0.9532976632033235,0.8821512356914615,0.07543385028839111,0.07613186538219452,0.957021176815033,254.73944091796875,30.260562896728516,0.8938226103782654,0.106177419424057
67,True,0.05,0.009630994941290591,1.0358572006225586,0.2886953353881836,0.014434766955673695,1.0502920150756836,0.00495213083922863,0.0007442260393872857,7.450580596923828e-09,3.203749656677246e-07,4.544854164123535e-07,0.85,0.8166957420688763,0.7782738095238094,0.9457317992105727,0.846540027137042,0.07625381648540497,0.07677605748176575,0.9615466594696045,217.24453735351562,67.75545501708984,0.7622615694999695,0.2377384454011917
68,True,0.05,0.009615334287138054,0.9616098403930664,0.24518060684204102,0.01225903071463108,0.9738688468933105,0.006241640076041222,0.00018104928312823176,7.450580596923828e-09,3.427267074584961e-07,5.662441253662109e-07,0.8666666666666667,0.8270088270088269,0.7777777777777777,0.9519085583354451,0.8616252616252617,0.0771135687828064,0.07739989459514618,0.986557126045227,131.52597045898438,153.47402954101562,0.46149465441703796,0.5385053753852844
69,True,0.05,0.00959936159845135,0.9719519019126892,0.22381402552127838,0.011190701276063919,0.983142614364624,0.004398383665829897,0.0002886551374103874,7.450580596923828e-09,3.0547380447387695e-07,4.246830940246582e-07,0.85,0.8156126482213438,0.7728174603174603,0.9372956598782071,0.8461166007905138,0.07797575742006302,0.07800538837909698,0.9947772026062012,166.80203247070312,118.19795989990234,0.5852702856063843,0.41472968459129333
