member,feature_index,feature_name,modality
0,138,CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,139,RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
0,145,CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,PET
0,146,CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,PET
0,151,CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,152,RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,PET
0,154,CSF_UCBERKELEYAV45_10_17_16,PET
0,158,CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
0,159,LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,PET
0,161,CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,162,CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
0,164,LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
0,165,CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,166,CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,PET
0,168,LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
0,169,CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,PET
0,171,CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,173,CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
0,175,CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,176,CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,PET
0,177,CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,178,RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,PET
0,181,RIGHT_VESSEL_UCBERKELEYAV45_10_17_16,PET
0,183,CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
0,186,RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
0,187,LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
0,188,CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
0,189,CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,190,LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,PET
0,193,CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,PET
0,194,CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,195,CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,PET
0,198,WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16,PET
0,199,CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,PET
0,201,NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,PET
0,204,CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
0,205,CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,PET
0,208,LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16,PET
0,210,CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,213,LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,PET
0,216,LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
0,217,CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,218,CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
0,223,CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
0,227,LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,PET
0,228,CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
0,229,CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,PET
0,230,CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,232,RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
0,233,LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
0,234,CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,PET
0,235,CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
0,237,CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,PET
0,238,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,PET
0,243,LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,PET
0,244,RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
0,245,CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,246,CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
0,247,CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
0,250,CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,PET
0,251,CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,PET
0,253,CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
0,254,RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
0,255,CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
0,257,CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
0,261,CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
0,262,LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,PET
0,263,CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,264,RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
0,265,CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,PET
0,266,CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,267,LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
0,268,CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,PET
0,269,CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,271,CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,PET
0,273,CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
0,276,CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,PET
0,278,CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,PET
0,279,RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
0,281,CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
0,283,OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,PET
0,285,CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,PET
0,287,RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,PET
0,288,TAU_UPENNBIOMK9_04_19_17,CSF
0,291,"AGE_[56.4, 58.4)",Risk
0,297,"AGE_[88.4, 90.4)",Risk
0,301,"AGE_[58.4, 60.4)",Risk
0,302,"PTEDUCAT_[14, 16)",Risk
0,304,"PTEDUCAT_[8, 10)",Risk
0,305,PTMARRY_Unknown,Risk
0,307,PTMARRY_Divorced,Risk
0,309,"AGE_[78.4, 80.4)",Risk
0,310,"AGE_[74.4, 76.4)",Risk
0,314,"PTEDUCAT_[18, 20)",Risk
0,316,"PTEDUCAT_[10, 12)",Risk
0,317,PTMARRY_Married,Risk
0,319,"AGE_[70.4, 72.4)",Risk
0,320,"AGE_[64.4, 66.4)",Risk
0,322,"AGE_[66.4, 68.4)",Risk
0,323,APOE4_1.0,Risk
0,324,PTMARRY_Widowed,Risk
0,328,RAVLT_learning,Cognitive
0,329,EcogSPLang,Cognitive
0,330,ADAS13,Cognitive
0,334,MOCA,Cognitive
0,338,EcogPtLang,Cognitive
0,339,EcogSPDivatt,Cognitive
0,340,EcogPtPlan,Cognitive
0,344,MMSE,Cognitive
0,345,EcogSPMem,Cognitive
0,346,EcogPtVisspat,Cognitive
0,347,EcogPtDivatt,Cognitive
0,348,EcogPtTotal,Cognitive
0,349,EcogSPTotal,Cognitive
0,350,ADAS11,Cognitive
0,351,MidTemp,ROI
0,353,ICV,ROI
0,355,Hippocampus,ROI
0,356,FDG,ROI
0,357,Ventricles,ROI
0,358,WholeBrain,ROI
0,359,Entorhinal,ROI
