member,feature_index,feature_name,modality
7,216,LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
7,217,CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,220,LEFT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,PET
7,221,SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16,PET
7,222,LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
7,223,CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
7,226,CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,PET
7,232,RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
7,234,CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,PET
7,236,CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,PET
7,238,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,PET
7,239,CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16,PET
7,242,CSF_SIZE_UCBERKELEYAV45_10_17_16,PET
7,243,LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,PET
7,244,RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
7,245,CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,248,CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,PET
7,249,TEMPORAL_UCBERKELEYAV45_10_17_16,PET
7,252,CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,PET
7,253,CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
7,256,CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,258,CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,PET
7,259,LEFT_VESSEL_UCBERKELEYAV45_10_17_16,PET
7,260,CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,PET
7,262,LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,PET
7,264,RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
7,266,CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,269,CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,270,WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,PET
7,271,CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,PET
7,272,CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16,PET
7,273,CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
7,274,LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
7,276,CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,PET
7,277,CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,PET
7,279,RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
7,280,CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,PET
7,281,CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
7,282,LEFT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,PET
7,284,RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,PET
7,286,LEFT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
7,288,TAU_UPENNBIOMK9_04_19_17,CSF
7,289,ABETA_UPENNBIOMK9_04_19_17,CSF
7,290,PTAU_UPENNBIOMK9_04_19_17,CSF
7,293,"AGE_[72.4, 74.4)",Risk
7,294,"AGE_[62.4, 64.4)",Risk
7,295,APOE4_2.0,Risk
7,296,"AGE_[82.4, 84.4)",Risk
7,297,"AGE_[88.4, 90.4)",Risk
7,298,PTMARRY_Never married,Risk
7,299,"PTEDUCAT_[4, 6)",Risk
7,300,"AGE_[84.4, 86.4)",Risk
7,302,"PTEDUCAT_[14, 16)",Risk
7,303,"AGE_[54.4, 56.4)",Risk
7,305,PTMARRY_Unknown,Risk
7,306,"PTEDUCAT_[16, 18)",Risk
7,307,PTMARRY_Divorced,Risk
7,308,"AGE_[60.4, 62.4)",Risk
7,309,"AGE_[78.4, 80.4)",Risk
7,311,"AGE_[76.4, 78.4)",Risk
7,316,"PTEDUCAT_[10, 12)",Risk
7,317,PTMARRY_Married,Risk
7,318,"AGE_[90.4, 92.4)",Risk
7,319,"AGE_[70.4, 72.4)",Risk
7,321,"AGE_[68.4, 70.4)",Risk
7,323,APOE4_1.0,Risk
7,324,PTMARRY_Widowed,Risk
7,325,"PTEDUCAT_[12, 14)",Risk
7,327,RAVLT_immediate,Cognitive
7,328,RAVLT_learning,Cognitive
7,330,ADAS13,Cognitive
7,335,EcogPtMem,Cognitive
7,337,RAVLT_forgetting,Cognitive
7,338,EcogPtLang,Cognitive
7,341,CDRSB,Cognitive
7,342,EcogSPOrgan,Cognitive
7,345,EcogSPMem,Cognitive
7,347,EcogPtDivatt,Cognitive
7,350,ADAS11,Cognitive
7,351,MidTemp,ROI
7,353,ICV,ROI
7,354,Fusiform,ROI
7,355,Hippocampus,ROI
7,356,FDG,ROI
7,359,Entorhinal,ROI
