member,feature_index,feature_name,modality
4,162,CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
4,164,LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
4,165,CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,166,CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,PET
4,167,CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,168,LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
4,170,CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,PET
4,171,CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,173,CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
4,174,RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
4,176,CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,PET
4,177,CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,178,RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,PET
4,181,RIGHT_VESSEL_UCBERKELEYAV45_10_17_16,PET
4,183,CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
4,184,CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,185,NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,PET
4,186,RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
4,187,LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,PET
4,188,CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,PET
4,189,CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,190,LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,PET
4,192,CC_ANTERIOR_UCBERKELEYAV45_10_17_16,PET
4,193,CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,PET
4,194,CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,197,ERODED_SUBCORTICALWM_UCBERKELEYAV45_10_17_16,PET
4,198,WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16,PET
4,199,CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,PET
4,201,NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,PET
4,202,LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,PET
4,204,CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
4,205,CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,PET
4,208,LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16,PET
4,209,LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
4,210,CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,213,LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,PET
4,216,LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
4,218,CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
4,219,CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,PET
4,226,CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,PET
4,227,LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,PET
4,228,CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
4,229,CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,PET
4,230,CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,232,RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,PET
4,233,LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
4,235,CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,PET
4,237,CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,PET
4,238,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,PET
4,240,CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,241,PARIETAL_UCBERKELEYAV45_10_17_16,PET
4,243,LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,PET
4,245,CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,246,CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
4,247,CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,PET
4,250,CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,PET
4,251,CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,PET
4,253,CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,PET
4,254,RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,PET
4,257,CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,PET
4,261,CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,PET
4,262,LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,PET
4,263,CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,264,RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,PET
4,265,CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,PET
4,267,LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
4,268,CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,PET
4,269,CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,274,LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,PET
4,278,CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,PET
4,279,RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,PET
4,281,CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,PET
4,283,OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,PET
4,285,CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,PET
4,288,TAU_UPENNBIOMK9_04_19_17,CSF
4,291,"AGE_[56.4, 58.4)",Risk
4,292,"AGE_[80.4, 82.4)",Risk
4,302,"PTEDUCAT_[14, 16)",Risk
4,303,"AGE_[54.4, 56.4)",Risk
4,304,"PTEDUCAT_[8, 10)",Risk
4,306,"PTEDUCAT_[16, 18)",Risk
4,310,"AGE_[74.4, 76.4)",Risk
4,312,"AGE_[86.4, 88.4)",Risk
4,313,PTGENDER,Risk
4,314,"PTEDUCAT_[18, 20)",Risk
4,319,"AGE_[70.4, 72.4)",Risk
4,320,"AGE_[64.4, 66.4)",Risk
4,322,"AGE_[66.4, 68.4)",Risk
4,324,PTMARRY_Widowed,Risk
4,329,EcogSPLang,Cognitive
4,330,ADAS13,Cognitive
4,331,EcogPtOrgan,Cognitive
4,333,FAQ,Cognitive
4,334,MOCA,Cognitive
4,336,EcogSPVisspat,Cognitive
4,339,EcogSPDivatt,Cognitive
4,340,EcogPtPlan,Cognitive
4,343,EcogSPPlan,Cognitive
4,344,MMSE,Cognitive
4,346,EcogPtVisspat,Cognitive
4,348,EcogPtTotal,Cognitive
4,349,EcogSPTotal,Cognitive
4,350,ADAS11,Cognitive
4,352,AV45,ROI
4,356,FDG,ROI
4,357,Ventricles,ROI
4,358,WholeBrain,ROI
